# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l TT               phiphi           Tphi             
2506 7.8484937180e-12 8.3908399076e-17 6.0593635270e-17
2507 7.8258050716e-12 8.3749334983e-17 6.1154001329e-17
2508 7.8033317755e-12 8.3590679432e-17 6.1692293601e-17
2509 7.7810740124e-12 8.3432439734e-17 6.2206966757e-17
2510 7.7590319643e-12 8.3274623219e-17 6.2696470673e-17
2511 7.7372058123e-12 8.3117237240e-17 6.3159250421e-17
2512 7.7155957369e-12 8.2960289167e-17 6.3593746263e-17
2513 7.6942019176e-12 8.2803786391e-17 6.3998393654e-17
2514 7.6730245331e-12 8.2647736322e-17 6.4371623229e-17
2515 7.6520637612e-12 8.2492146391e-17 6.4711860803e-17
2516 7.6313200230e-12 8.2337022320e-17 6.5017961694e-17
2517 7.6107947158e-12 8.2182362930e-17 6.5290516478e-17
2518 7.5904894842e-12 8.2028165304e-17 6.5530552826e-17
2519 7.5704059765e-12 8.1874426509e-17 6.5739101864e-17
2520 7.5505458451e-12 8.1721143604e-17 6.5917198183e-17
2521 7.5309107461e-12 8.1568313631e-17 6.6065879834e-17
2522 7.5115023395e-12 8.1415933620e-17 6.6186188337e-17
2523 7.4923222890e-12 8.1264000587e-17 6.6279168685e-17
2524 7.4733722625e-12 8.1112511538e-17 6.6345869343e-17
2525 7.4546539313e-12 8.0961463461e-17 6.6387342256e-17
2526 7.4361689709e-12 8.0810853335e-17 6.6404642849e-17
2527 7.4179190606e-12 8.0660678123e-17 6.6398830035e-17
2528 7.3999058834e-12 8.0510934777e-17 6.6370966214e-17
2529 7.3821311264e-12 8.0361620234e-17 6.6322117277e-17
2530 7.3645964804e-12 8.0212731418e-17 6.6253352613e-17
2531 7.3473036402e-12 8.0064265241e-17 6.6165745108e-17
2532 7.3302543043e-12 7.9916218601e-17 6.6060371153e-17
2533 7.3134501754e-12 7.9768588382e-17 6.5938310643e-17
2534 7.2968929597e-12 7.9621371455e-17 6.5800646984e-17
2535 7.2805843675e-12 7.9474564679e-17 6.5648467095e-17
2536 7.2645261131e-12 7.9328164898e-17 6.5482861411e-17
2537 7.2487199144e-12 7.9182168943e-17 6.5304923887e-17
2538 7.2331674936e-12 7.9036573632e-17 6.5115752003e-17
2539 7.2178705763e-12 7.8891375770e-17 6.4916446765e-17
2540 7.2028308925e-12 7.8746572148e-17 6.4708112710e-17
2541 7.1880501758e-12 7.8602159544e-17 6.4491857909e-17
2542 7.1735301637e-12 7.8458134721e-17 6.4268793971e-17
2543 7.1592725979e-12 7.8314494432e-17 6.4040036045e-17
2544 7.1452792237e-12 7.8171235412e-17 6.3806702826e-17
2545 7.1315517906e-12 7.8028354387e-17 6.3569916557e-17
2546 7.1180920517e-12 7.7885848066e-17 6.3330803031e-17
2547 7.1049017643e-12 7.7743713147e-17 6.3090491598e-17
2548 7.0919826896e-12 7.7601946313e-17 6.2850115165e-17
2549 7.0793365927e-12 7.7460544234e-17 6.2610810203e-17
2550 7.0669652425e-12 7.7319503567e-17 6.2373716746e-17
2551 7.0548704120e-12 7.7178820954e-17 6.2139978400e-17
2552 7.0430538782e-12 7.7038493024e-17 6.1910742342e-17
2553 7.0315174219e-12 7.6898516394e-17 6.1687159324e-17
2554 7.0202628280e-12 7.6758887665e-17 6.1470383679e-17
2555 7.0092918851e-12 7.6619603426e-17 6.1261573324e-17
2556 6.9986051457e-12 7.6480659915e-17 6.1061555593e-17
2557 6.9881981965e-12 7.6342052010e-17 6.0869822654e-17
2558 6.9780653668e-12 7.6203774233e-17 6.0685530345e-17
2559 6.9682009663e-12 7.6065821084e-17 6.0507831818e-17
2560 6.9585992854e-12 7.5928187046e-17 6.0335877535e-17
2561 6.9492545949e-12 7.5790866581e-17 6.0168815265e-17
2562 6.9401611465e-12 7.5653854129e-17 6.0005790082e-17
2563 6.9313131723e-12 7.5517144112e-17 5.9845944365e-17
2564 6.9227048850e-12 7.5380730932e-17 5.9688417790e-17
2565 6.9143304778e-12 7.5244608970e-17 5.9532347332e-17
2566 6.9061841244e-12 7.5108772587e-17 5.9376867258e-17
2567 6.8982599789e-12 7.4973216123e-17 5.9221109130e-17
2568 6.8905521760e-12 7.4837933900e-17 5.9064201797e-17
2569 6.8830548309e-12 7.4702920218e-17 5.8905271396e-17
2570 6.8757620391e-12 7.4568169357e-17 5.8743441347e-17
2571 6.8686678765e-12 7.4433675578e-17 5.8577832352e-17
2572 6.8617663995e-12 7.4299433121e-17 5.8407562392e-17
2573 6.8550516448e-12 7.4165436204e-17 5.8231746722e-17
2574 6.8485176294e-12 7.4031679027e-17 5.8049497873e-17
2575 6.8421583508e-12 7.3898155769e-17 5.7859925645e-17
2576 6.8359677867e-12 7.3764860589e-17 5.7662137107e-17
2577 6.8299398950e-12 7.3631787625e-17 5.7455236593e-17
2578 6.8240686141e-12 7.3498930995e-17 5.7238325701e-17
2579 6.8183478624e-12 7.3366284795e-17 5.7010503287e-17
2580 6.8127715388e-12 7.3233843104e-17 5.6770865467e-17
2581 6.8073335222e-12 7.3101599977e-17 5.6518505609e-17
2582 6.8020276718e-12 7.2969549450e-17 5.6252514337e-17
2583 6.7968478270e-12 7.2837685541e-17 5.5971979522e-17
2584 6.7917878073e-12 7.2706002242e-17 5.5675986283e-17
2585 6.7868414122e-12 7.2574493529e-17 5.5363616982e-17
2586 6.7820024217e-12 7.2443153356e-17 5.5033951225e-17
2587 6.7772645955e-12 7.2311975656e-17 5.4686065854e-17
2588 6.7726216736e-12 7.2180954343e-17 5.4319034952e-17
2589 6.7680673761e-12 7.2050083308e-17 5.3931929831e-17
2590 6.7635954029e-12 7.1919356422e-17 5.3523819036e-17
2591 6.7591994341e-12 7.1788767538e-17 5.3093768342e-17
2592 6.7548731298e-12 7.1658310484e-17 5.2640840749e-17
2593 6.7506101301e-12 7.1527979071e-17 5.2164096478e-17
2594 6.7464040550e-12 7.1397767088e-17 5.1662592974e-17
2595 6.7422485044e-12 7.1267668302e-17 5.1135384898e-17
2596 6.7381376501e-12 7.1137679124e-17 5.0581923031e-17
2597 6.7340680150e-12 7.1007806611e-17 5.0003253440e-17
2598 6.7300367039e-12 7.0878060507e-17 4.9400825072e-17
2599 6.7260408123e-12 7.0748450585e-17 4.8776091467e-17
2600 6.7220774266e-12 7.0618986647e-17 4.8130510762e-17
2601 6.7181436241e-12 7.0489678523e-17 4.7465545696e-17
2602 6.7142364726e-12 7.0360536070e-17 4.6782663614e-17
2603 6.7103530310e-12 7.0231569177e-17 4.6083336473e-17
2604 6.7064903488e-12 7.0102787758e-17 4.5369040845e-17
2605 6.7026454664e-12 6.9974201758e-17 4.4641257920e-17
2606 6.6988154148e-12 6.9845821150e-17 4.3901473516e-17
2607 6.6949972158e-12 6.9717655936e-17 4.3151178075e-17
2608 6.6911878821e-12 6.9589716147e-17 4.2391866677e-17
2609 6.6873844170e-12 6.9462011840e-17 4.1625039037e-17
2610 6.6835838145e-12 6.9334553105e-17 4.0852199511e-17
2611 6.6797830593e-12 6.9207350058e-17 4.0074857105e-17
2612 6.6759791270e-12 6.9080412845e-17 3.9294525474e-17
2613 6.6721689838e-12 6.8953751639e-17 3.8512722927e-17
2614 6.6683495864e-12 6.8827376645e-17 3.7730972437e-17
2615 6.6645178824e-12 6.8701298095e-17 3.6950801637e-17
2616 6.6606708100e-12 6.8575526249e-17 3.6173742832e-17
2617 6.6568052982e-12 6.8450071398e-17 3.5401332999e-17
2618 6.6529182665e-12 6.8324943861e-17 3.4635113792e-17
2619 6.6490066249e-12 6.8200153987e-17 3.3876631550e-17
2620 6.6450672744e-12 6.8075712152e-17 3.3127437297e-17
2621 6.6410971064e-12 6.7951628762e-17 3.2389086747e-17
2622 6.6370930030e-12 6.7827914253e-17 3.1663140311e-17
2623 6.6330518368e-12 6.7704579090e-17 3.0951163100e-17
2624 6.6289704711e-12 6.7581633766e-17 3.0254724930e-17
2625 6.6248457598e-12 6.7459088804e-17 2.9575400325e-17
2626 6.6206745473e-12 6.7336954756e-17 2.8914768524e-17
2627 6.6164536687e-12 6.7215242202e-17 2.8274413481e-17
2628 6.6121799495e-12 6.7093961755e-17 2.7655923876e-17
2629 6.6078502060e-12 6.6973124053e-17 2.7060893113e-17
2630 6.6034612447e-12 6.6852739765e-17 2.6490919329e-17
2631 6.5990098630e-12 6.6732819591e-17 2.5947605396e-17
2632 6.5944928486e-12 6.6613374257e-17 2.5432558926e-17
2633 6.5899069798e-12 6.6494414522e-17 2.4947392277e-17
2634 6.5852490254e-12 6.6375951170e-17 2.4493722556e-17
2635 6.5805157447e-12 6.6257995020e-17 2.4073171621e-17
2636 6.5757041702e-12 6.6140552602e-17 2.3686980962e-17
2637 6.5708124576e-12 6.6023613195e-17 2.3334853979e-17
2638 6.5658390404e-12 6.5907161722e-17 2.3016107279e-17
2639 6.5607823477e-12 6.5791183057e-17 2.2730055218e-17
2640 6.5556408044e-12 6.5675662023e-17 2.2476009898e-17
2641 6.5504128309e-12 6.5560583397e-17 2.2253281167e-17
2642 6.5450968432e-12 6.5445931904e-17 2.2061176615e-17
2643 6.5396912529e-12 6.5331692220e-17 2.1899001574e-17
2644 6.5341944672e-12 6.5217848974e-17 2.1766059111e-17
2645 6.5286048890e-12 6.5104386742e-17 2.1661650033e-17
2646 6.5229209167e-12 6.4991290053e-17 2.1585072877e-17
2647 6.5171409443e-12 6.4878543387e-17 2.1535623914e-17
2648 6.5112633613e-12 6.4766131173e-17 2.1512597144e-17
2649 6.5052865530e-12 6.4654037790e-17 2.1515284295e-17
2650 6.4992089002e-12 6.4542247568e-17 2.1542974819e-17
2651 6.4930287791e-12 6.4430744790e-17 2.1594955890e-17
2652 6.4867445617e-12 6.4319513684e-17 2.1670512406e-17
2653 6.4803546153e-12 6.4208538432e-17 2.1768926980e-17
2654 6.4738573032e-12 6.4097803166e-17 2.1889479943e-17
2655 6.4672509838e-12 6.3987291967e-17 2.2031449340e-17
2656 6.4605340112e-12 6.3876988866e-17 2.2194110929e-17
2657 6.4537047353e-12 6.3766877844e-17 2.2376738175e-17
2658 6.4467615012e-12 6.3656942833e-17 2.2578602254e-17
2659 6.4397026496e-12 6.3547167715e-17 2.2798972046e-17
2660 6.4325265170e-12 6.3437536321e-17 2.3037114132e-17
2661 6.4252314352e-12 6.3328032431e-17 2.3292292797e-17
2662 6.4178157315e-12 6.3218639778e-17 2.3563770023e-17
2663 6.4102777288e-12 6.3109342041e-17 2.3850805491e-17
2664 6.4026157457e-12 6.3000122850e-17 2.4152656574e-17
2665 6.3948280959e-12 6.2890965787e-17 2.4468578338e-17
2666 6.3869130891e-12 6.2781854380e-17 2.4797823540e-17
2667 6.3788690302e-12 6.2672772108e-17 2.5139642623e-17
2668 6.3706942196e-12 6.2563702402e-17 2.5493283717e-17
2669 6.3623869533e-12 6.2454628637e-17 2.5857992636e-17
2670 6.3539455228e-12 6.2345534143e-17 2.6233012875e-17
2671 6.3453682151e-12 6.2236402196e-17 2.6617585607e-17
2672 6.3366533127e-12 6.2127216022e-17 2.7010949682e-17
2673 6.3277990934e-12 6.2017958797e-17 2.7412341626e-17
2674 6.3188038307e-12 6.1908613645e-17 2.7820995638e-17
2675 6.3096657935e-12 6.1799163641e-17 2.8236143586e-17
2676 6.3003835053e-12 6.1689596739e-17 2.8656891976e-17
2677 6.2909565228e-12 6.1579920596e-17 2.9081852123e-17
2678 6.2813846617e-12 6.1470147832e-17 2.9509507952e-17
2679 6.2716677377e-12 6.1360291102e-17 2.9938338840e-17
2680 6.2618055665e-12 6.1250363102e-17 3.0366819612e-17
2681 6.2517979641e-12 6.1140376561e-17 3.0793420536e-17
2682 6.2416447466e-12 6.1030344251e-17 3.1216607318e-17
2683 6.2313457301e-12 6.0920278978e-17 3.1634841101e-17
2684 6.2209007310e-12 6.0810193587e-17 3.2046578458e-17
2685 6.2103095656e-12 6.0700100959e-17 3.2450271387e-17
2686 6.1995720504e-12 6.0590014017e-17 3.2844367309e-17
2687 6.1886880021e-12 6.0479945717e-17 3.3227309065e-17
2688 6.1776572374e-12 6.0369909056e-17 3.3597534906e-17
2689 6.1664795732e-12 6.0259917068e-17 3.3953478495e-17
2690 6.1551548265e-12 6.0149982825e-17 3.4293568900e-17
2691 6.1436828144e-12 6.0040119436e-17 3.4616230588e-17
2692 6.1320633541e-12 5.9930340050e-17 3.4919883426e-17
2693 6.1202962630e-12 5.9820657851e-17 3.5202942669e-17
2694 6.1083813585e-12 5.9711086065e-17 3.5463818964e-17
2695 6.0963184582e-12 5.9601637953e-17 3.5700918340e-17
2696 6.0841073798e-12 5.9492326816e-17 3.5912642207e-17
2697 6.0717479411e-12 5.9383165992e-17 3.6097387348e-17
2698 6.0592399601e-12 5.9274168857e-17 3.6253545921e-17
2699 6.0465832549e-12 5.9165348826e-17 3.6379505446e-17
2700 6.0337776435e-12 5.9056719353e-17 3.6473648810e-17
2701 6.0208229443e-12 5.8948293929e-17 3.6534354257e-17
2702 6.0077189758e-12 5.8840086084e-17 3.6559995384e-17
2703 5.9944655565e-12 5.8732109386e-17 3.6548941139e-17
2704 5.9810625050e-12 5.8624377441e-17 3.6499555815e-17
2705 5.9675096402e-12 5.8516903895e-17 3.6410199048e-17
2706 5.9538067810e-12 5.8409702432e-17 3.6279225809e-17
2707 5.9399537463e-12 5.8302786773e-17 3.6104986404e-17
2708 5.9259503554e-12 5.8196170679e-17 3.5885826466e-17
2709 5.9117964276e-12 5.8089867950e-17 3.5620086954e-17
2710 5.8974917822e-12 5.7983892422e-17 3.5306104145e-17
2711 5.8830362388e-12 5.7878257974e-17 3.4942209633e-17
2712 5.8684296170e-12 5.7772978520e-17 3.4526730325e-17
2713 5.8536717367e-12 5.7668068015e-17 3.4057988434e-17
2714 5.8387624177e-12 5.7563540450e-17 3.3534301475e-17
2715 5.8237014800e-12 5.7459409858e-17 3.2953982266e-17
2716 5.8084894482e-12 5.7355686991e-17 3.2316192037e-17
2717 5.7931296683e-12 5.7252369351e-17 3.1623504828e-17
2718 5.7776262021e-12 5.7149451106e-17 3.0879356914e-17
2719 5.7619831242e-12 5.7046926405e-17 3.0087194949e-17
2720 5.7462045216e-12 5.6944789376e-17 2.9250475975e-17
2721 5.7302944940e-12 5.6843034129e-17 2.8372667430e-17
2722 5.7142571537e-12 5.6741654753e-17 2.7457247163e-17
2723 5.6980966257e-12 5.6640645318e-17 2.6507703437e-17
2724 5.6818170475e-12 5.6539999873e-17 2.5527534943e-17
2725 5.6654225696e-12 5.6439712448e-17 2.4520250809e-17
2726 5.6489173547e-12 5.6339777053e-17 2.3489370609e-17
2727 5.6323055785e-12 5.6240187678e-17 2.2438424370e-17
2728 5.6155914294e-12 5.6140938293e-17 2.1370952588e-17
2729 5.5987791083e-12 5.6042022848e-17 2.0290506231e-17
2730 5.5818728291e-12 5.5943435273e-17 1.9200646752e-17
2731 5.5648768181e-12 5.5845169478e-17 1.8104946100e-17
2732 5.5477953146e-12 5.5747219354e-17 1.7006986726e-17
2733 5.5306325705e-12 5.5649578770e-17 1.5910361594e-17
2734 5.5133928507e-12 5.5552241576e-17 1.4818674192e-17
2735 5.4960804326e-12 5.5455201602e-17 1.3735538539e-17
2736 5.4786996066e-12 5.5358452659e-17 1.2664579200e-17
2737 5.4612546757e-12 5.5261988536e-17 1.1609431287e-17
2738 5.4437499559e-12 5.5165803002e-17 1.0573740477e-17
2739 5.4261897759e-12 5.5069889807e-17 9.5611630156e-18
2740 5.4085784773e-12 5.4974242680e-17 8.5753657314e-18
2741 5.3909204146e-12 5.4878855331e-17 7.6200260418e-18
2742 5.3732199549e-12 5.4783721448e-17 6.6988319647e-18
2743 5.3554814787e-12 5.4688834701e-17 5.8154821274e-18
2744 5.3377093787e-12 5.4594188737e-17 4.9736857765e-18
2745 5.3199080611e-12 5.4499777185e-17 4.1771627874e-18
2746 5.3020819446e-12 5.4405593653e-17 3.4296436740e-18
2747 5.2842354611e-12 5.4311631728e-17 2.7348695980e-18
2748 5.2663730552e-12 5.4217884978e-17 2.0965923792e-18
2749 5.2484991846e-12 5.4124346949e-17 1.5185745045e-18
2750 5.2306183199e-12 5.4031011169e-17 1.0045891376e-18
2751 5.2127349447e-12 5.3937871144e-17 5.5842012913e-19
2752 5.1948535555e-12 5.3844920359e-17 1.8386202556e-19
2753 5.1769786618e-12 5.3752152280e-17 -1.1527992066e-19
2754 5.1591147862e-12 5.3659560352e-17 -3.3518974167e-19
2755 5.1412664642e-12 5.3567138000e-17 -4.7204074458e-19
2756 5.1234375657e-12 5.3474879424e-17 -5.2327777077e-19
2757 5.1056292545e-12 5.3382781989e-17 -4.9147143736e-19
2758 5.0878420177e-12 5.3290843852e-17 -3.8048435729e-19
2759 5.0700763439e-12 5.3199063160e-17 -1.9419074099e-19
2760 5.0523327228e-12 5.3107438056e-17 6.3523593009e-20
2761 5.0346116453e-12 5.3015966673e-17 3.8876120739e-19
2762 5.0169136035e-12 5.2924647140e-17 7.7761303548e-19
2763 4.9992390907e-12 5.2833477578e-17 1.2261583706e-18
2764 4.9815886017e-12 5.2742456103e-17 1.7304648554e-18
2765 4.9639626322e-12 5.2651580823e-17 2.2865884712e-18
2766 4.9463616793e-12 5.2560849838e-17 2.8905735277e-18
2767 4.9287862413e-12 5.2470261245e-17 3.5384526517e-18
2768 4.9112368177e-12 5.2379813130e-17 4.2262467772e-18
2769 4.8937139092e-12 5.2289503575e-17 4.9499651342e-18
2770 4.8762180180e-12 5.2199330655e-17 5.7056052384e-18
2771 4.8587496471e-12 5.2109292438e-17 6.4891528803e-18
2772 4.8413093011e-12 5.2019386985e-17 7.2965821151e-18
2773 4.8238974857e-12 5.1929612350e-17 8.1238552514e-18
2774 4.8065147078e-12 5.1839966581e-17 8.9669228409e-18
2775 4.7891614756e-12 5.1750447719e-17 9.8217236680e-18
2776 4.7718382985e-12 5.1661053798e-17 1.0684184739e-17
2777 4.7545456872e-12 5.1571782845e-17 1.1550221270e-17
2778 4.7372841536e-12 5.1482632882e-17 1.2415736680e-17
2779 4.7200542109e-12 5.1393601921e-17 1.3276622577e-17
2780 4.7028563735e-12 5.1304687971e-17 1.4128758747e-17
2781 4.6856911570e-12 5.1215889030e-17 1.4968013147e-17
2782 4.6685590783e-12 5.1127203093e-17 1.5790241890e-17
2783 4.6514606555e-12 5.1038628147e-17 1.6591289238e-17
2784 4.6343964081e-12 5.0950162171e-17 1.7366987589e-17
2785 4.6173668567e-12 5.0861803138e-17 1.8113157466e-17
2786 4.6003725232e-12 5.0773549015e-17 1.8825607511e-17
2787 4.5834139306e-12 5.0685397760e-17 1.9500134467e-17
2788 4.5664916036e-12 5.0597347327e-17 2.0132523174e-17
2789 4.5496060676e-12 5.0509395661e-17 2.0718546555e-17
2790 4.5327578496e-12 5.0421540700e-17 2.1253965605e-17
2791 4.5159474778e-12 5.0333780378e-17 2.1734529383e-17
2792 4.4991754816e-12 5.0246112619e-17 2.2155974999e-17
2793 4.4824423916e-12 5.0158535340e-17 2.2514027603e-17
2794 4.4657487399e-12 5.0071046455e-17 2.2804400378e-17
2795 4.4490950596e-12 4.9983643867e-17 2.3022794525e-17
2796 4.4324823287e-12 4.9896326498e-17 2.3166008625e-17
2797 4.4159133037e-12 4.9809097369e-17 2.3235273087e-17
2798 4.3993911926e-12 4.9721960536e-17 2.3232933142e-17
2799 4.3829192124e-12 4.9634920062e-17 2.3161341068e-17
2800 4.3665005892e-12 4.9547980025e-17 2.3022856196e-17
2801 4.3501385576e-12 4.9461144512e-17 2.2819844916e-17
2802 4.3338363615e-12 4.9374417619e-17 2.2554680682e-17
2803 4.3175972536e-12 4.9287803456e-17 2.2229744023e-17
2804 4.3014244954e-12 4.9201306141e-17 2.1847422542e-17
2805 4.2853213574e-12 4.9114929804e-17 2.1410110929e-17
2806 4.2692911192e-12 4.9028678586e-17 2.0920210966e-17
2807 4.2533370692e-12 4.8942556639e-17 2.0380131529e-17
2808 4.2374625048e-12 4.8856568123e-17 1.9792288601e-17
2809 4.2216707323e-12 4.8770717214e-17 1.9159105274e-17
2810 4.2059650671e-12 4.8685008093e-17 1.8483011755e-17
2811 4.1903488335e-12 4.8599444956e-17 1.7766445377e-17
2812 4.1748253648e-12 4.8514032008e-17 1.7011850600e-17
2813 4.1593980034e-12 4.8428773466e-17 1.6221679021e-17
2814 4.1440701005e-12 4.8343673557e-17 1.5398389378e-17
2815 4.1288450165e-12 4.8258736518e-17 1.4544447558e-17
2816 4.1137261207e-12 4.8173966598e-17 1.3662326603e-17
2817 4.0987167916e-12 4.8089368058e-17 1.2754506718e-17
2818 4.0838204166e-12 4.8004945168e-17 1.1823475272e-17
2819 4.0690403921e-12 4.7920702208e-17 1.0871726811e-17
2820 4.0543801238e-12 4.7836643472e-17 9.9017630609e-18
2821 4.0398430261e-12 4.7752773264e-17 8.9160929341e-18
2822 4.0254325227e-12 4.7669095896e-17 7.9172325365e-18
2823 4.0111520465e-12 4.7585615694e-17 6.9077051736e-18
2824 3.9970050392e-12 4.7502336995e-17 5.8900413572e-18
2825 3.9829949517e-12 4.7419264145e-17 4.8667788114e-18
2826 3.9691252441e-12 4.7336401502e-17 3.8404624791e-18
2827 3.9553993856e-12 4.7253753435e-17 2.8136445287e-18
2828 3.9418208542e-12 4.7171324325e-17 1.7888843601e-18
2829 3.9283931376e-12 4.7089118561e-17 7.6874861122e-19
2830 3.9151197321e-12 4.7007140546e-17 -2.4418883538e-19
2831 3.9020041433e-12 4.6925394693e-17 -1.2473468464e-18
2832 3.8890498862e-12 4.6843885426e-17 -2.2381370314e-18
2833 3.8762604847e-12 4.6762617179e-17 -3.2139637361e-18
2834 3.8636394719e-12 4.6681594399e-17 -4.1722240363e-18
2835 3.8511903900e-12 4.6600821542e-17 -5.1103077314e-18
2836 3.8389158040e-12 4.6520301642e-17 -6.0258369505e-18
2837 3.8268143355e-12 4.6440032001e-17 -6.9173863358e-18
2838 3.8148836138e-12 4.6360008472e-17 -7.7837665655e-18
2839 3.8031212603e-12 4.6280226899e-17 -8.6237850764e-18
2840 3.7915248890e-12 4.6200683109e-17 -9.4362460609e-18
2841 3.7800921064e-12 4.6121372919e-17 -1.0219950464e-17
2842 3.7688205114e-12 4.6042292130e-17 -1.0973695982e-17
2843 3.7577076955e-12 4.5963436532e-17 -1.1696277057e-17
2844 3.7467512425e-12 4.5884801900e-17 -1.2386484875e-17
2845 3.7359487287e-12 4.5806383996e-17 -1.3043107366e-17
2846 3.7252977228e-12 4.5728178570e-17 -1.3664929197e-17
2847 3.7147957860e-12 4.5650181357e-17 -1.4250731770e-17
2848 3.7044404719e-12 4.5572388080e-17 -1.4799293222e-17
2849 3.6942293264e-12 4.5494794447e-17 -1.5309388420e-17
2850 3.6841598880e-12 4.5417396155e-17 -1.5779788957e-17
2851 3.6742296874e-12 4.5340188886e-17 -1.6209263153e-17
2852 3.6644362479e-12 4.5263168308e-17 -1.6596576048e-17
2853 3.6547770850e-12 4.5186330077e-17 -1.6940489401e-17
2854 3.6452497068e-12 4.5109669835e-17 -1.7239761688e-17
2855 3.6358516134e-12 4.5033183211e-17 -1.7493148098e-17
2856 3.6265802978e-12 4.4956865820e-17 -1.7699400531e-17
2857 3.6174332449e-12 4.4880713265e-17 -1.7857267593e-17
2858 3.6084079321e-12 4.4804721132e-17 -1.7965494598e-17
2859 3.5995018292e-12 4.4728884997e-17 -1.8022823559e-17
2860 3.5907123983e-12 4.4653200423e-17 -1.8027993190e-17
2861 3.5820370939e-12 4.4577662955e-17 -1.7979738901e-17
2862 3.5734733627e-12 4.4502268129e-17 -1.7876792795e-17
2863 3.5650186438e-12 4.4427011466e-17 -1.7717883667e-17
2864 3.5566703686e-12 4.4351888473e-17 -1.7501736998e-17
2865 3.5484259608e-12 4.4276894644e-17 -1.7227074957e-17
2866 3.5402828364e-12 4.4202025458e-17 -1.6892616393e-17
2867 3.5322384036e-12 4.4127276384e-17 -1.6497076836e-17
2868 3.5242900632e-12 4.4052642873e-17 -1.6039168490e-17
2869 3.5164352078e-12 4.3978120365e-17 -1.5517600237e-17
2870 3.5086712227e-12 4.3903704287e-17 -1.4931077627e-17
2871 3.5009954852e-12 4.3829390050e-17 -1.4278302878e-17
2872 3.4934053649e-12 4.3755173053e-17 -1.3557974876e-17
2873 3.4858982238e-12 4.3681048681e-17 -1.2768789167e-17
2874 3.4784714160e-12 4.3607012306e-17 -1.1909437959e-17
2875 3.4711222879e-12 4.3533059284e-17 -1.0978610114e-17
2876 3.4638486415e-12 4.3459185952e-17 -9.9760152849e-18
2877 3.4566501281e-12 4.3385392603e-17 -8.9054620047e-18
2878 3.4495268615e-12 4.3311680522e-17 -7.7717952645e-18
2879 3.4424789557e-12 4.3238050999e-17 -6.5798738145e-18
2880 3.4355065245e-12 4.3164505325e-17 -5.3345701758e-18
2881 3.4286096817e-12 4.3091044794e-17 -4.0407706525e-18
2882 3.4217885412e-12 4.3017670704e-17 -2.7033753442e-18
2883 3.4150432165e-12 4.2944384355e-17 -1.3272981573e-18
2884 3.4083738215e-12 4.2871187051e-17 8.2533182290e-20
2885 3.4017804697e-12 4.2798080097e-17 1.5211771174e-18
2886 3.3952632747e-12 4.2725064802e-17 2.9836782478e-18
2887 3.3888223500e-12 4.2652142478e-17 4.4650673177e-18
2888 3.3824578092e-12 4.2579314439e-17 5.9603612040e-18
2889 3.3761697657e-12 4.2506582003e-17 7.4645629043e-18
2890 3.3699583328e-12 4.2433946491e-17 8.9726615247e-18
2891 3.3638236240e-12 4.2361409225e-17 1.0479632268e-17
2892 3.3577657525e-12 4.2288971531e-17 1.1980436421e-17
2893 3.3517848316e-12 4.2216634740e-17 1.3470021344e-17
2894 3.3458809744e-12 4.2144400181e-17 1.4943320457e-17
2895 3.3400542943e-12 4.2072269191e-17 1.6395253228e-17
2896 3.3343049042e-12 4.2000243106e-17 1.7820725163e-17
2897 3.3286329172e-12 4.1928323268e-17 1.9214627790e-17
2898 3.3230384463e-12 4.1856511020e-17 2.0571838652e-17
2899 3.3175216046e-12 4.1784807708e-17 2.1887221290e-17
2900 3.3120825049e-12 4.1713214681e-17 2.3155625235e-17
2901 3.3067212600e-12 4.1641733292e-17 2.4371885992e-17
2902 3.3014379829e-12 4.1570364896e-17 2.5530825034e-17
2903 3.2962327863e-12 4.1499110850e-17 2.6627249782e-17
2904 3.2911057829e-12 4.1427972515e-17 2.7655953599e-17
2905 3.2860570854e-12 4.1356951255e-17 2.8611715777e-17
2906 3.2810868064e-12 4.1286048438e-17 2.9489301522e-17
2907 3.2761950584e-12 4.1215265431e-17 3.0283461947e-17
2908 3.2713819541e-12 4.1144603609e-17 3.0988934053e-17
2909 3.2666476058e-12 4.1074064345e-17 3.1600440725e-17
2910 3.2619921261e-12 4.1003649020e-17 3.2112690714e-17
2911 3.2574156273e-12 4.0933359013e-17 3.2520378626e-17
2912 3.2529182216e-12 4.0863195710e-17 3.2818184912e-17
2913 3.2485000215e-12 4.0793160497e-17 3.3000775856e-17
2914 3.2441611390e-12 4.0723254764e-17 3.3062803560e-17
2915 3.2399016865e-12 4.0653479904e-17 3.2998905934e-17
2916 3.2357212769e-12 4.0583836897e-17 3.2805575256e-17
2917 3.2316175247e-12 4.0514325053e-17 3.2486774126e-17
2918 3.2275875376e-12 4.0444943266e-17 3.2048347694e-17
2919 3.2236284151e-12 4.0375690421e-17 3.1496157665e-17
2920 3.2197372485e-12 4.0306565402e-17 3.0836082312e-17
2921 3.2159111205e-12 4.0237567090e-17 3.0074016495e-17
2922 3.2121471059e-12 4.0168694360e-17 2.9215871668e-17
